make,model,year,bodytype,trim,price,mpg_city,mpg_hwy,mpg_comb,Fuel Type,hp,Engine,torque_lbft,cargo_cuft,0 - 60,curb_weight_lbs,Drivetrain,Transmission Type,Recommended Fuel,Fuel Capacity,Wheel Base,Overall Length,Front Head Room,Front Leg Room,Front Shoulder Room,Width with mirrors,Turning Diameter,Blind-Spot Alert,Collision Warning System,Child Seat Anchors,Child Door Locks,Traction Control,Bluetooth Wireless Technology,Cruise Control,Remote Keyless Entry,Remote Engine Start,Smartphone Interface,Internet Access,Navigation System,Voice Recognition System,Real-Time Traffic Information,Hands Free Phone,Premium Radio,Bluetooth Streaming Audio,Satellite Radio,Remote Control Liftgate/Trunk Release,Heated Mirrors,Leather Seats,Folding Rear Seat,Dual Power Front Seats,Power Driver's Seat,Leather-Wrapped Steering Wheel,Power Outlet,Power Windows,Rear Window Defroster,Steering Wheel Controls,Tilt Steering Wheel,Tilt/Telescoping Steering Wheel,Cup Holder Count,Alloy Wheels,Fog Lights,Power Folding Exterior Mirrors,Rear Spoiler,Rain Sensing Windshield Wipers,Alarm System,Dual-Clutch Automatic Transmission,Hill Start Assist,Stability Control
BMW,X5,2023,Default,X5 M50i Sport Utility 4D,55700,16,22,18,Gas,523,"V8, Twin Turbo, 4.4 Liter",553,,4.1 seconds,5260,AWD,Automatic,Premium,21.9 gallons,117.1 inches,194.3 inches,40.7 inches,39.8 inches,60 inches,87.3 inches,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard
Audi,A3,2017,Sedan,A3 Prestige Sedan 4D,9250,26,35,29,Gas,220,"4-Cyl, Turbo, 2.0 Liter",258,12.3,6.6 seconds,3197,FWD,Automatic,Premium,13.2 gallons,103.8 inches,175.7 inches,36.5 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Audi,A3,2017,Sedan,A3 Premium Sedan 4D,11800,26,35,29,Gas,220,"4-Cyl, Turbo, 2.0 Liter",258,12.3,6.6 seconds,3197,FWD,Automatic,Premium,13.2 gallons,103.8 inches,175.5 inches,36.5 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,Not Available,Not Available,Not Available,Not Available,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard
Audi,A3,2017,Sedan,A3 Premium Plus Sedan 4D,13100,26,35,29,Gas,220,"4-Cyl, Turbo, 2.0 Liter",258,12.3,6.6 seconds,3197,FWD,Automatic,Premium,13.2 gallons,103.8 inches,175.7 inches,36.5 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,Not Available,Not Available,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard
Audi,A3,2017,Convertible,A3 Prestige Cabriolet 2D,13550,25,34,28,Gas,220,"4-Cyl, Turbo, 2.0 Liter",258,9.9,6.9 seconds,3428,FWD,Automatic,Premium,13.2 gallons,102.2 inches,174.3 inches,37.4 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Standard,Standard,Standard,Not available,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Audi,A3,2017,Convertible,A3 Premium Cabriolet 2D,14100,25,34,28,Gas,220,"4-Cyl, Turbo, 2.0 Liter",258,9.9,6.9 seconds,3428,FWD,Automatic,Premium,13.2 gallons,102.2 inches,174.1 inches,37.4 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Not Available,Standard,Standard,Not available,Standard,Standard,Standard,Standard,Optional,Optional,Not Available,Not Available,Not Available,Not Available,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard
Audi,A3,2017,Convertible,A3 Premium Plus Cabriolet 2D,14650,25,34,28,Gas,220,"4-Cyl, Turbo, 2.0 Liter",258,9.9,6.9 seconds,3428,FWD,Automatic,Premium,13.2 gallons,102.2 inches,174.3 inches,37.4 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Optional,Standard,Standard,Not available,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,Not Available,Not Available,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard
Audi,A3,2020,Default,A3 Premium Sedan 4D,18450,27,36,30,Gas,184,"4-Cyl, Turbo, 2.0 Liter",222,12.3,6.6 seconds,3197,FWD,Automatic,Regular,13.2 gallons,103.8 inches,175.5 inches,36.5 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,,,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard
Audi,A3,2020,Default,A3 Premium Plus Sedan 4D,20100,27,36,30,Gas,184,"4-Cyl, Turbo, 2.0 Liter",222,12.3,6.6 seconds,3417,FWD,Automatic,Regular,13.2 gallons,103.8 inches,175.5 inches,36.5 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard
Audi,A3,2020,Default,A3 S line Premium Sedan 4D,20600,22,30,25,Gas,228,"4-Cyl, Turbo, 2.0 Liter",258,10.0,5.4 seconds,3197,AWD,Automatic,Regular,13.2 gallons,103.8 inches,175.5 inches,36.5 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,,,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard
Audi,A3,2020,Default,A3 S line Premium Plus Sedan 4D,20600,22,30,25,Gas,228,"4-Cyl, Turbo, 2.0 Liter",258,10.0,5.4 seconds,3417,AWD,Automatic,Regular,13.2 gallons,103.8 inches,175.5 inches,36.5 inches,41.2 inches,54.8 inches,77.2 inches,36.1 feet,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard
Audi,A3,2023,Default,A3 Premium Sedan 4D,23200,28,38,32,Gas,201,"4-Cyl, Turbo, 2.0 Liter",221,10.9,6.6 seconds,3329,FWD,Automatic,Regular,14.5 gallons,103.5 inches,176.9 inches,36.5 inches,41.2 inches,54.8 inches,78.1 inches,36.4 feet,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,,Standard,Not Available,Not Available,,,,Not Available,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,,Standard
Audi,A3,2023,Default,A3 Premium Plus Sedan 4D,23500,28,38,32,Gas,201,"4-Cyl, Turbo, 2.0 Liter",221,10.9,6.6 seconds,3329,FWD,Automatic,Regular,14.5 gallons,103.5 inches,176.9 inches,36.5 inches,41.2 inches,54.8 inches,78.1 inches,36.4 feet,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Optional,Optional,,,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Not Available,Standard,,Standard
Audi,Q5,2017,Default,Q5 2.0T Premium Sport Utility 4D,12550,20,27,22,Gas,220,"4-Cyl, Turbo, 2.0 Liter",258,57.3,7 seconds,4090,AWD,Automatic,Premium,19.8 gallons,110.5 inches,182.6 inches,39.4 inches,41 inches,57.7 inches,82.2 inches,38.1 feet,Not Available,,Standard,Standard,Standard,Optional,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Optional,Not Available,Optional,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Not Available,Not Available,Standard,Standard,,,Standard
Audi,Q5,2017,Default,Q5 2.0T Premium Plus Sport Utility 4D,13300,20,27,22,Gas,220,"4-Cyl, Turbo, 2.0 Liter",258,57.3,7 seconds,4090,AWD,Automatic,Premium,19.8 gallons,110.5 inches,182.6 inches,39.4 inches,41 inches,57.7 inches,82.2 inches,38.1 feet,Optional,,Standard,Standard,Standard,Optional,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Optional,Optional,Optional,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,,,Standard
Audi,Q5,2017,Default,Q5 3.0T Prestige Sport Utility 4D,13950,18,26,21,Gas,272,"V6, Supercharged, 3.0 Liter",295,57.3,6 seconds,4354,AWD,Automatic,Premium,19.8 gallons,110.5 inches,182.6 inches,39.4 inches,41 inches,57.7 inches,82.2 inches,38.1 feet,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Standard,,,Standard
Audi,Q5,2017,Default,Q5 3.0T Premium Plus Sport Utility 4D,14050,18,26,21,Gas,272,"V6, Supercharged, 3.0 Liter",295,57.3,6 seconds,4354,AWD,Automatic,Premium,19.8 gallons,110.5 inches,182.6 inches,39.4 inches,41 inches,57.7 inches,82.2 inches,38.1 feet,Optional,,Standard,Standard,Standard,Optional,Standard,Standard,,Optional,Optional,Optional,Optional,Optional,Optional,Optional,Optional,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Standard,,,Standard
Audi,Q5,2020,Default,Q5 45 TFSI Titanium Premium Sport Utility 4D,19150,22,28,24,Gas,248,"4-Cyl, Turbo, 2.0 Liter",273,60.4,5.9 seconds,4045,AWD,Automatic,Premium,18.5 gallons,111 inches,183.6 inches,40.2 inches,41 inches,57.7 inches,84.3 inches,38.4 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Not Available,Not Available,,,,Not Available,,Standard,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2020,Default,Q5 45 TFSI Premium Sport Utility 4D,19900,22,28,24,Gas,248,"4-Cyl, Turbo, 2.0 Liter",273,60.4,5.9 seconds,4045,AWD,Automatic,Premium,18.5 gallons,111 inches,183.6 inches,41.7 inches,41 inches,57.7 inches,84.3 inches,38.4 feet,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Not Available,Not Available,,,,Not Available,,Optional,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Optional,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2020,Default,Q5 45 TFSI Premium Plus Sport Utility 4D,19900,22,28,24,Gas,248,"4-Cyl, Turbo, 2.0 Liter",273,60.4,5.9 seconds,4045,AWD,Automatic,Premium,18.5 gallons,111 inches,183.6 inches,40.2 inches,41 inches,57.7 inches,84.3 inches,38.4 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,,,Optional,,Standard,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2020,Default,Q5 45 TFSI Titanium Prestige Sport Utility 4D,20300,22,28,24,Gas,248,"4-Cyl, Turbo, 2.0 Liter",273,60.4,5.9 seconds,4045,AWD,Automatic,Premium,18.5 gallons,111 inches,183.6 inches,40.2 inches,41 inches,57.7 inches,84.3 inches,38.4 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,,,,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2020,Default,Q5 45 TFSI Titanium Premium Plus Sport Utility 4D,20500,22,28,24,Gas,248,"4-Cyl, Turbo, 2.0 Liter",273,60.4,5.9 seconds,4045,AWD,Automatic,Premium,18.5 gallons,111 inches,183.6 inches,40.2 inches,41 inches,57.7 inches,84.3 inches,38.4 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,,,Not Available,,Standard,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2020,Default,Q5 45 TFSI Prestige Sport Utility 4D,21100,22,28,24,Gas,248,"4-Cyl, Turbo, 2.0 Liter",273,60.4,5.9 seconds,4045,AWD,Automatic,Premium,18.5 gallons,111 inches,183.6 inches,40.2 inches,41 inches,57.7 inches,84.3 inches,38.4 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,,,,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2020,Default,Q5 55 TFSI e Premium Plus Sport Utility 4D,23000,22,28,27,HybridLeafIcon,362,"4-Cyl, Hybrid, Turbo, 2.0 Liter",369,60.4,5 seconds,4685,AWD,Automatic,Premium,15.3 gallons,111 inches,184.4 inches,40.2 inches,41 inches,57.7 inches,84.3 inches,39.4 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,,,Optional,,Standard,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2020,Default,Q5 55 TFSI e Premium Sport Utility 4D,23900,22,28,27,HybridLeafIcon,362,"4-Cyl, Hybrid, Turbo, 2.0 Liter",369,60.4,5 seconds,4685,AWD,Automatic,Premium,15.3 gallons,111 inches,184.4 inches,41.7 inches,41 inches,57.7 inches,84.3 inches,39.4 feet,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,,,Not Available,,Standard,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Optional,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2020,Default,Q5 55 TFSI e Prestige Sport Utility 4D,28100,22,28,27,HybridLeafIcon,362,"4-Cyl, Hybrid, Turbo, 2.0 Liter",369,60.4,5 seconds,4685,AWD,Automatic,Premium,15.3 gallons,111 inches,184.4 inches,40.2 inches,41 inches,57.7 inches,84.3 inches,39.4 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,,,,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Audi,Q5,2023,Default,Q5 40 TFSI Premium Sport Utility 4D,26400,23,29,25,Gas,201,"4-Cyl, Turbo, 2.0 Liter",236,,6.8 seconds,4079,AWD,Automatic,Premium,18.5 gallons,111 inches,184.3 inches,39.6 inches,40.9 inches,57.7 inches,84.2 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,,Standard,Not Available,Not Available,,,,Not Available,Standard,Optional,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Optional,Standard,Standard,,Standard,,Standard
Audi,Q5,2023,Default,Q5 45 TFSI S line Premium Sport Utility 4D,27100,22,29,25,Gas,261,"4-Cyl, Turbo, 2.0 Liter",273,,5.7 seconds,4079,AWD,Automatic,Premium,18.5 gallons,111 inches,184.3 inches,39.6 inches,40.9 inches,57.7 inches,84.2 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Not Available,Not Available,,,,Not Available,Standard,Optional,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Optional,Standard,Standard,,Standard,,Standard
Audi,Q5,2023,Default,Q5 45 TFSI S line Premium Plus Sport Utility 4D,28200,22,29,25,Gas,261,"4-Cyl, Turbo, 2.0 Liter",273,,5.7 seconds,4079,AWD,Automatic,Premium,18.5 gallons,111 inches,184.3 inches,38.1 inches,40.9 inches,57.7 inches,84.2 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Optional,Optional,,,,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,,Standard
Audi,Q5,2023,Default,Q5 40 TFSI Premium Plus Sport Utility 4D,28600,23,29,25,Gas,201,"4-Cyl, Turbo, 2.0 Liter",236,,6.8 seconds,4079,AWD,Automatic,Premium,18.5 gallons,111 inches,184.3 inches,38.1 inches,40.9 inches,57.7 inches,84.2 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Optional,Optional,,,,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,,Standard
Audi,Q5,2023,Default,Q5 40 TFSI Prestige Sport Utility 4D,31400,23,29,25,Gas,201,"4-Cyl, Turbo, 2.0 Liter",236,,6.8 seconds,4079,AWD,Automatic,Premium,18.5 gallons,111 inches,184.3 inches,38.1 inches,40.9 inches,57.7 inches,84.2 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,Standard,,,,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,,Standard
Audi,Q5,2023,Default,Q5 45 TFSI S line Prestige Sport Utility 4D,31400,22,29,25,Gas,261,"4-Cyl, Turbo, 2.0 Liter",273,,5.7 seconds,4079,AWD,Automatic,Premium,18.5 gallons,111 inches,184.3 inches,38.1 inches,40.9 inches,57.7 inches,84.2 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,Standard,,,,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,,Standard
Audi,Q5,2023,Default,Q5 55 TFSI e S line Premium Sport Utility 4D,32600,,,,HybridLeafIcon,362,"4-Cyl, Hybrid, Turbo, 2.0 Liter",369,,5 seconds,4619,AWD,Automatic,Premium,14.3 gallons,111 inches,184.3 inches,39.6 inches,40.9 inches,57.7 inches,84.2 inches,39.4 feet,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Not Available,Not Available,,,,Not Available,Standard,Optional,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Optional,Standard,Standard,,Standard,,Standard
Audi,Q5,2023,Default,Q5 55 TFSI e S line Premium Plus Sport Utility 4D,34600,,,,HybridLeafIcon,362,"4-Cyl, Hybrid, Turbo, 2.0 Liter",369,,5 seconds,4619,AWD,Automatic,Premium,14.3 gallons,111 inches,184.3 inches,38.1 inches,40.9 inches,57.7 inches,84.2 inches,39.4 feet,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Optional,Optional,,,,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,,Standard
Audi,Q5,2023,Default,Q5 55 TFSI e S line Prestige Sport Utility 4D,35300,,,,HybridLeafIcon,362,"4-Cyl, Hybrid, Turbo, 2.0 Liter",369,,5 seconds,4619,AWD,Automatic,Premium,14.3 gallons,111 inches,184.3 inches,38.1 inches,40.9 inches,57.7 inches,84.2 inches,39.4 feet,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Standard,Standard,Standard,,,,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,,Standard
